UNITID,BallID,Copl,Height,Warpage,Width
784F59S603770,BH9,77.89,290.98,72.41,507.29
784F59S603770,BH24,94.53,291.56,88.46,502.44
784F59S603770,BH25,89.41,291.45,82.93,500.86
784F59S603770,BH26,92.09,291,83.27,482.15
784F59S603770,BH27,83.18,294.48,77.38,493.96
784F59S603770,BH28,80.83,293.55,74,496.55
784F59S603770,BH29,69.91,299.66,69.86,551.06
784F59S603770,BH30,65.32,299.7,65.53,547.54
784F59S603770,BH31,59.18,301.21,61.04,546.36
784F59S603770,BH32,58.11,298.51,55.95,550.17
784F59S603770,BH33,50.35,301.89,51.12,550
784F59S603770,BH35,41.82,303.76,42.04,556.2
784F59S603770,BH36,34.12,302.31,34.9,564.04
784F59S603770,BJ1,32.21,300.71,38.4,545.9
784F59S603770,BJ2,38.35,298.63,40.06,546.92
784F59S603770,BJ3,40.52,298.75,44.17,550.03
784F59S603770,BJ4,45.37,299.62,49.54,553.51
784F59S603770,BJ5,53.02,299.15,55.35,547.35
784F59S603770,BJ6,60.72,295.83,58.84,496.85
784F59S603770,BJ7,67.03,293.09,62.9,489.91
784F59S603770,BJ8,73.97,288.4,65.59,499.67
784F59S603770,BJ9,70.06,291.85,65.38,509.98
784F59S603770,BJ10,75.45,292.82,71.97,500.99
784F59S603770,BJ24,87.1,293.1,82.16,504.33
784F59S603770,BJ26,84.55,290.85,76.57,489.21
784F59S603770,BJ34,43.08,302.7,44.44,555.72
784F59S603770,BJ35,38.03,302.35,38.74,555.82
784F59S603770,BJ36,29.31,302.93,31.8,562.26
784F59S603770,BJ37,24.88,301.35,27.57,555.4
784F59S603770,BK2,32.96,299.04,34.66,544.64
784F59S603770,BK3,38.03,296.14,37.55,543.22
784F59S603770,BK4,43.18,297.18,44.21,549.73
784F59S603770,BK5,44.7,299.85,48.04,548.16
784F59S603770,BK6,54.81,293.82,51.61,498.26
784F59S603770,BK7,60.89,291.46,55.32,498.64
784F59S603770,BK8,65.15,290.98,58.89,512.08
784F59S603770,BK10,69.8,295.25,65.53,504.98
784F59S603770,BK25,80.07,294.95,76.4,498.75
784F59S603770,BK27,75.86,293.12,70.85,488.98
784F59S603770,BK28,74.54,293.61,67.31,496.32
784F59S603770,BK29,64.18,299.95,63.72,549.08
784F59S603770,BK30,58.87,299.36,58.71,550.23
784F59S603770,BK31,54.71,301.62,54.47,550.02
784F59S603770,BK32,48.82,299.69,50.18,552.43
784F59S603770,BK33,43.52,298.26,42.4,553.78
784F59S603770,BK34,35.57,306.3,36.72,555.11
784F59S603770,BK35,29.21,301.43,31.59,554.55
784F59S603770,BK36,23.99,306.42,26.15,554.02
784F59S603770,BL1,24.07,299.64,27.84,543.93
784F59S603770,BL2,28.69,298.58,30.54,548.85
784F59S603770,BL3,32.94,300.06,34.91,550.84
784F59S603770,BL4,36.57,300.73,39.37,556.95
784F59S603770,BL5,37.7,296.77,40.51,552.41
784F59S603770,BL6,45.65,293.69,44.39,502.31
784F59S603770,BL7,52.11,292.19,48.73,500.94
784F59S603770,BL8,55.09,292.93,51.93,511.17
784F59S603770,BL9,62.6,294.73,58.48,513.7
784F59S603770,BL10,63.11,290.35,58.33,509.57
784F59S603770,BL24,81.68,294.08,75.9,505.62
784F59S603770,BL25,76.47,292.82,69.76,496.29
784F59S603770,BL26,78.99,290.4,70.27,496.53
784F59S603770,BL27,68.97,293.57,64.8,498.25
784F59S603770,BL28,67.79,294.16,61.4,497.19
784F59S603770,BL29,58.23,298.9,57,550.58
784F59S603770,BL30,54.06,298.14,52.49,549.01
784F59S603770,BL31,48.08,301,48.62,546.61
784F59S603770,BL32,42.59,300.99,43.33,548.89
784F59S603770,BL34,29.15,306.14,36.43,551.09
784F59S603770,BL35,26.56,305.43,29.22,555.78
784F59S603770,BL36,21.35,304.07,24.04,558.02
784F59S603770,BL37,15.79,304.19,19.52,551.4
784F59S603770,BM3,21.97,305.38,27.45,546.66
784F59S603770,BM4,28.43,296.36,31.69,554.29
784F59S603770,BM9,55.21,294.7,52.34,514.45
784F59S603770,BM24,75.24,292.43,69.13,503.24
784F59S603770,BM26,67.31,293.63,63.91,500.11
784F59S603770,BM33,34.01,299.32,33.43,554.49
784F59S603770,BM35,22.71,301.35,24.61,561.05
784F59S603770,BM36,17.16,302.65,18.31,557.45
784F59S603770,BN1,13.25,302.86,17.71,540.05
784F59S603770,BN2,16.36,298.11,19.59,546.42
784F59S603770,BN3,22.52,297.31,24.53,547.25
784F59S603770,BN4,28.14,296.72,29.31,554.83
784F59S603770,BN5,29.62,298.95,32.98,553.92
784F59S603770,BN6,34.78,300.21,37.34,547.35
784F59S603770,BN7,42.05,296.38,40.99,547.15
784F59S603770,BN8,42.68,297.31,44.92,549.42
784F59S603770,BN10,47.51,303.62,51.57,553.12
784F59S603770,BN25,67.46,294.15,62.9,506.36
784F59S603770,BN27,62.84,294.49,57.37,500.17
784F59S603770,BN28,58.42,294.21,54.32,510.23
784F59S603770,BN29,49.39,299.77,50.77,558.63
784F59S603770,BN30,46.13,301.48,46.2,555.63
784F59S603770,BN31,40.78,301.04,41.28,554.85
784F59S603770,BN32,36.33,302.39,37.03,553.15
784F59S603770,BN34,23.49,303.78,26.58,557.8
784F59S603770,BN35,17.65,303.06,21.55,554.93
784F59S603770,BN36,13.81,302.48,15.08,558.55
784F59S603770,BN37,6.22,304.64,10.59,551.4
784F59S603770,BP2,8.61,303.1,13.73,542.1
784F59S603770,BP3,15.04,299.39,17.65,548.69
784F59S603770,BP4,22.14,299.2,24.91,552.93
784F59S603770,BP5,20.45,301.91,24.84,553.52
784F59S603770,BP6,27.33,297.18,29.79,546.88
784F59S603770,BP7,36.35,294.76,34.51,544.34
784F59S603770,BP8,34.28,301,38.34,552.66
784F59S603770,BP9,40.81,300.15,42.64,557.37
784F59S603770,BP11,55.02,293.56,51.83,503.64
784F59S603770,BP12,65.61,290.67,58.16,493.36
784F59S603770,BP14,68.37,295,64.39,498.96
784F59S603770,BP15,76.81,291.19,69.37,496.7
784F59S603770,BP16,79.42,290.44,72.35,484.78
784F59S603770,BP18,81.35,290.3,74.14,486.78
784F59S603770,BP19,84.59,287.8,74.26,493.39
784F59S603770,BP20,78.04,291.94,73.11,488.36
784F59S603770,BP22,75,296.44,71.06,482.82
784F59S603770,BP23,70.58,294.17,67.47,491.86
784F59S603770,BP24,64.57,295.99,63.25,507.21
784F59S603770,BP25,58.62,300.36,58.38,555.16
784F59S603770,BP27,49.17,299.13,51.45,555.52
784F59S603770,BP28,44.81,301.85,47.85,559.9
784F59S603770,BP29,40.36,302.71,43.73,563.31
784F59S603770,BP30,37.69,302.11,38.68,560.58
784F59S603770,BP31,30.72,303.15,34.64,553.74
784F59S603770,BP32,32.14,298.76,29.91,553.39
784F59S603770,BP33,22.44,302.35,23.57,553.54
784F59S603770,BP34,15.75,305.57,18.84,556.11
784F59S603770,BP35,13.1,301.52,13.68,556.43
784F59S603770,BP36,5.28,303.56,8.42,552.57
784F59S603770,BR1,0.4,300.8,5.73,535.12
784F59S603770,BR2,7.87,297.76,9.57,544.09
784F59S603770,BR3,8.16,300.2,13.69,549.25
784F59S603770,BR4,13.16,298.91,18.1,551.8
784F59S603770,BR11,51.56,292.51,46.98,507.82
784F59S603770,BR12,56.22,296.49,54.78,497.24
784F59S603770,BR14,64.14,295.15,61.57,505.93
784F59S603770,BR15,71.46,292.57,66.2,499.97
784F59S603770,BR16,76.19,290.77,69.39,488.31
784F59S603770,BR18,75.17,296.17,70.95,486.64
784F59S603770,BR19,77.12,291.34,71.09,497.62
784F59S603770,BR20,74.44,292.58,70.03,491.16
784F59S603770,BR22,74.04,291.99,67.74,482.77
784F59S603770,BR23,69.47,294.84,63.9,496.45
784F59S603770,BR24,59.95,296.38,58.76,514.09
784F59S603770,BR25,56.93,298.38,53.93,559.99
784F59S603770,BR34,13.1,302.34,16.5,556.3
784F59S603770,BR35,6.75,303.11,10.71,555.93
784F59S603770,BR36,3.2,301.46,5.07,552.2
784F59S603770,BR37,-3.9,305.06,0.53,544.61
784F59S603770,BT3,0.26,300.66,5.76,543.48
784F59S603770,BT4,5.88,301.61,9.81,549.19
784F59S603770,BT5,16.07,296.42,17.3,550.42
784F59S603770,BT6,18.51,297.77,21.32,546.89
784F59S603770,BT7,20.9,300.28,26.2,544.8
784F59S603770,BT8,32.28,297.73,31.59,548.45
784F59S603770,BT9,33.44,299.61,36.13,556.65
784F59S603770,BT11,45.74,292.35,42.76,511.28
784F59S603770,BT12,52.53,295.66,50.85,499.8
784F59S603770,BT14,62.89,291.08,57.89,503.18
784F59S603770,BT15,69.76,291.07,63.05,500.7
784F59S603770,BT16,73.11,290.82,66.6,486.05
784F59S603770,BT18,74.61,290.73,67.75,488.37
784F59S603770,BT19,75.14,291.98,68.18,497.68
784F59S603770,BT20,72.64,293.1,66.81,493.38
784F59S603770,BT22,67.7,294.07,64.61,486.64
784F59S603770,BT23,64.15,293.18,60.26,499.15
784F59S603770,BT24,55.67,299.6,55.02,514.64
784F59S603770,BT25,50.54,298.3,49.57,557.58
784F59S603770,BT27,41.78,300.45,44.75,555.94
784F59S603770,BT28,40.54,299.05,40.4,557.1
784F59S603770,BT29,32.88,304.8,36.26,564.16
784F59S603770,BT30,29.74,301.4,31.37,557.92
784F59S603770,BT31,25.53,300.6,26.9,551.85
784F59S603770,BT32,18.62,302.85,22.7,551.79
784F59S603770,BT33,12.49,299.29,13.16,551.88
784F59S603770,BT35,4.06,300.99,4.72,546.76
784F59S603770,BT36,-1.74,300.61,-1.42,542.37
784F59S603770,BU1,-10.56,301.29,-6.24,527.51
784F59S603770,BU2,-6.67,298.96,-3.42,535.42
784F59S603770,BU3,2.33,294.16,1.73,540.66
784F59S603770,BU4,4.19,299.85,7.54,545.53
784F59S603770,BU5,5.3,297.8,7.83,547.8
784F59S603770,BU6,10.86,296.6,12.87,543.71
784F59S603770,BU7,15.2,297.98,16.82,544.46
784F59S603770,BU8,22.22,296.45,22.4,546.87
784F59S603770,BU9,26.06,298.58,27.45,554.26
784F59S603770,BU11,40.91,294.8,37.78,516.89
784F59S603770,BU12,48.93,295.48,45.97,505.59
784F59S603770,BU14,58.22,292.28,54.25,506.57
784F59S603770,BU15,63.44,293.36,59.36,505.61
784F59S603770,BU16,69.07,290.64,62.89,492.77
784F59S603770,BU18,68.86,292.52,64.04,490.73
784F59S603770,BU19,69.61,293.4,64.51,504.76
784F59S603770,BU20,69.44,292.63,63.12,500.07
784F59S603770,BU22,64.98,291.87,60.36,490.12
784F59S603770,BU23,59.96,295.06,55.98,503.81
784F59S603770,BU24,52.62,296.48,50.77,519.96
784F59S603770,BU25,43.14,299.49,44.79,559.89
784F59S603770,BU27,32.95,302.5,37.08,555.31
784F59S603770,BU28,30.71,303.96,32.82,561.39
784F59S603770,BU29,26.64,299.51,27.8,559.03
784F59S603770,BU30,23.26,301.38,23.25,555.3
784F59S603770,BU31,19.01,299.93,19.17,550.63
784F59S603770,BU32,10.03,303.39,14.16,550.81
784F59S603770,BU34,3.79,305.55,5.54,548.02
784F59S603770,BU35,-2.57,303.88,-0.03,545.75
784F59S603770,BU36,-5.41,300.6,-5.32,542.52
784F59S603770,BU37,-9.87,303.12,-9.67,531.28
784F59S603770,BV2,-15.21,300.49,-10.78,528.03
784F59S603770,BV3,-5.74,293.26,-7.42,532.53
784F59S603770,BV4,-1.35,298.89,0.51,542.67
784F59S603770,BV11,35.23,294.02,32.14,518.69
784F59S603770,BV12,43.78,293.71,40.32,507.53
784F59S603770,BV14,47.21,299.05,49.56,514.35
784F59S603770,BV15,56.95,294.65,54.6,510.48
784F59S603770,BV16,62.85,292.25,57.81,500.99
784F59S603770,BV18,62.26,293.63,59.82,495.61
784F59S603770,BV19,61.87,294.25,59.37,511.37
784F59S603770,BV20,61,295.27,57.93,503.66
784F59S603770,BV22,61.33,293.38,55.02,494.68
784F59S603770,BV23,55.26,296.06,51.19,507.54
784F59S603770,BV24,46.24,297.25,45.7,521.35
784F59S603770,BV25,35.18,304.1,39.06,560.83
784F59S603770,BV27,24.81,300.65,28.25,555.27
784F59S603770,BV28,12.6,317.35,24.11,556.8
784F59S603770,BV29,13.85,304.66,19.64,555.76
784F59S603770,BV30,11.71,302,14.31,553.67
784F59S603770,BV31,9.1,301.47,9.96,546.18
784F59S603770,BV32,1.63,302.24,5.48,547.12
784F59S603770,BV33,2.95,297.87,1.18,543.03
784F59S603770,BV34,-5.56,306.53,-3.71,546.53
784F59S603770,BV35,-7.48,298.57,-7.99,538.51
784F59S603770,BV36,-16.19,304.56,-13.32,533.18
784F59S603770,BW1,-26.08,299.56,-20.39,517.73
784F59S603770,BW2,-22.07,299.86,-17.03,526.13
784F59S603770,BW3,-15.92,298.25,-11.96,535.62
784F59S603770,BW4,-9.24,297.68,-7.24,538.67
784F59S603770,BW5,-4.85,297.19,-2.58,542.47
784F59S603770,BW6,-1.75,298.27,2.15,542.73
784F59S603770,BW7,8.5,295.51,7.65,537.27
784F59S603770,BW8,11.31,296.79,12.93,546.14
784F59S603770,BW9,16.49,299.46,18.95,549.93
784F59S603770,BW11,28.25,294.34,25.48,521.91
784F59S603770,BW12,36.27,294.61,33.7,509.2
784F59S603770,BW14,43.54,295.35,42.89,517.66
784F59S603770,BW15,50.06,294.69,47.62,512.58
784F59S603770,BW16,52.91,293.51,51.54,504.73
784F59S603770,BW18,54.08,295.84,53.63,503.64
784F59S603770,BW19,56.47,293.19,53.88,518.11
784F59S603770,BW20,56.19,293.13,52.44,514.01
784F59S603770,BW22,52.06,295.74,49.38,498.05
784F59S603770,BW23,45.18,297.43,45.22,510.83
784F59S603770,BW24,39.29,295.61,39.3,522.01
784F59S603770,BW25,21.25,310,32.96,565.25
784F59S603770,BW34,-8.61,299.55,-7.3,537.61
784F59S603770,BW35,-14.24,302.29,-12.9,536.04
784F59S603770,BW36,-16.11,298.28,-17.64,530.59
784F59S603770,BW37,-22.49,300.77,-21.76,516.48
784F59S603770,BY3,-24.36,297.6,-21.82,526.3
784F59S603770,BY4,-17.72,296.64,-17.15,533.97
784F59S603770,BY5,-12.7,293.15,-13.98,532.8
784F59S603770,BY6,-10.61,296.98,-8.94,533.48
784F59S603770,BY7,-3.53,296.97,-3.68,535.09
784F59S603770,BY8,3.41,295.51,2.48,537.73
784F59S603770,BY9,4.8,297.17,6.99,546.27
784F59S603770,BY11,20.11,293.22,17.69,521.59
784F59S603770,BY12,25.37,301.4,26.08,513.05
784F59S603770,BY14,38.55,292.87,34.25,519.07
784F59S603770,BY15,44.43,293.06,39.89,517.48
784F59S603770,BY16,47.07,297.33,43.82,509.77
784F59S603770,BY18,46.52,295.19,45.86,509.16
784F59S603770,BY19,50.23,293.46,46.08,519.89
784F59S603770,BY20,46.33,295.39,44.49,516.44
784F59S603770,BY22,43.02,296.48,41.47,505.31
784F59S603770,BY23,35.06,301.91,37.42,512.06
784F59S603770,BY24,30.81,299.51,31.69,521.63
784F59S603770,BY25,22.45,299.72,25.4,557.03
784F59S603770,BY27,16.03,301.28,18.62,549.06
784F59S603770,BY28,15.61,296.71,13.95,549.23
784F59S603770,BY29,6.32,302.23,9.57,549.82
784F59S603770,BY30,2.31,300.14,4.02,545.01
784F59S603770,BY31,-0.89,300.62,-0.02,539.46
784F59S603770,BY32,-6.76,301.35,-4.24,534.53
784F59S603770,BY33,-10.72,296.57,-12.29,529.6
784F59S603770,BY35,-18.95,297.92,-20.29,525.6
784F59S603770,BY36,-22.66,295.52,-25.93,516.34
784F59S603770,C1,-112.93,297.29,-110.3,494.9
784F59S603770,C2,-111.59,301.35,-106.56,500.6
784F59S603770,C3,-104.39,295.45,-103.96,498.35
784F59S603770,C4,-103.57,297.97,-100.47,500.53
784F59S603770,C6,-94.93,296.59,-95.48,500.24
784F59S603770,C7,-97.64,294.92,-97.46,502.45
784F59S603770,C8,-93.88,299.85,-89.94,503.42
784F59S603770,C9,-93.08,297.61,-92.03,499.55
784F59S603770,C11,-87.53,296.36,-87.1,497.98
784F59S603770,C12,-85.03,296.62,-85.49,501.12
784F59S603770,C14,-83.64,295.61,-84.12,498.94
784F59S603770,C15,-83.2,298.94,-82.55,496.41
784F59S603770,C17,-82.12,297.6,-82.02,501.02
784F59S603770,C18,-82.12,297.82,-82.09,500.21
784F59S603770,C20,-86.01,297.66,-82.75,501.42
784F59S603770,C21,-88.37,299.02,-86.87,502.61
784F59S603770,C22,-89.86,301.39,-84.99,508.87
784F59S603770,C23,-90.87,299.57,-90.78,504.31
784F59S603770,C24,-91.75,300.29,-88.46,507.64
784F59S603770,C25,-94.6,299.02,-93.06,504.11
784F59S603770,C26,-93.87,301.26,-92.25,505.54
784F59S603770,C27,-103.21,308.46,-98.76,507.57
784F59S603770,C28,-97.94,299.69,-97.3,506.31
784F59S603770,C29,-107.72,303.29,-102.4,501.02
784F59S603770,C30,-105.48,304.02,-102.6,505.89
784F59S603770,C31,-112.92,299.82,-111.28,502.24
784F59S603770,C32,-112.05,300.96,-110.63,505.11
784F59S603770,C33,-116.99,299.78,-116.27,502.25
784F59S603770,C34,-116.99,300.63,-115.51,504.96
784F59S603770,C35,-119.95,300.66,-119.9,502.99
784F59S603770,C36,-122.04,300.84,-123.85,499.17
784F59S603770,C37,-126.89,298.72,-128.22,490.59
784F59S603770,CA1,-37.16,296.76,-34.26,508.7
784F59S603770,CA2,-34.52,297.42,-32.14,516.53
784F59S603770,CA3,-28.08,298.26,-26.84,523.76
784F59S603770,CA4,-23.08,300.91,-20.53,526.94
784F59S603770,CA11,9.17,296.3,9.32,519.33
784F59S603770,CA12,20.14,293.78,17.43,515.42
784F59S603770,CA14,23.95,298.89,26.32,519.71
784F59S603770,CA15,33.07,294.11,31.1,523.65
784F59S603770,CA16,35.72,295.36,35.56,515.94
784F59S603770,CA18,37.92,298.26,37.45,513.95
784F59S603770,CA19,36.46,297.32,37.21,524.51
784F59S603770,CA20,33.83,298.3,35.96,521.33
784F59S603770,CA22,34.61,296.55,32.97,511.35
784F59S603770,CA23,28.4,298.67,29.34,514.5
784F59S603770,CA24,18.57,302.79,24.38,521.3
784F59S603770,CA25,12.98,300.81,17.37,554
784F59S603770,CA27,3.02,302.03,7.2,541.6
784F59S603770,CA28,3.55,297.28,2.62,538.76
784F59S603770,CA29,-4.65,302.61,-1.13,542.04
784F59S603770,CA30,-8.76,303.06,-5.92,536.87
784F59S603770,CA31,-10.68,299.31,-10.52,528.5
784F59S603770,CA32,-15.21,299.19,-14.59,526.31
784F59S603770,CA34,-21.22,300.91,-21.1,524.03
784F59S603770,CA35,-29.02,302.68,-25.25,524.41
784F59S603770,CA36,-29.8,297.87,-30.36,517.25
784F59S603770,CA37,-35.66,300.27,-34.69,503.53
784F59S603770,CB2,-38.54,294.62,-40.69,506.54
784F59S603770,CB3,-42.27,300.25,-36.24,512.8
784F59S603770,CB4,-26.01,293.18,-29.09,514.4
784F59S603770,CB5,-28.86,300.06,-25.72,525.59
784F59S603770,CB6,-23.22,299.22,-20.75,521.83
784F59S603770,CB7,-14.06,297.52,-15.43,523.5
784F59S603770,CB8,-10.41,294.55,-10.59,530.34
784F59S603770,CB9,-7.23,299.87,-4.8,535.15
784F59S603770,CB11,0.73,296.37,-0.69,517.24
784F59S603770,CB12,8.11,295.48,7.47,514.56
784F59S603770,CB14,14.64,297.09,15.46,520.74
784F59S603770,CB15,20.5,297.82,21.25,525.49
784F59S603770,CB16,22.88,297.5,24.79,518.17
784F59S603770,CB18,28.9,294.94,27.29,514.27
784F59S603770,CB19,29.44,295.34,27.3,523.66
784F59S603770,CB20,26.75,297.31,26.11,523.9
784F59S603770,CB22,21.71,300.02,23.5,516.11
784F59S603770,CB23,17.45,297.77,19.64,512.88
784F59S603770,CB24,12.81,299.11,14.64,520
784F59S603770,CB25,6.16,298.67,7.78,544.84
784F59S603770,CB33,-24.32,296.61,-26.07,517.96
784F59S603770,CB34,-28.81,297.51,-30.62,514.56
784F59S603770,CB35,-32.7,297.97,-35.52,513.7
784F59S603770,CB36,-37.74,299.71,-39.27,504.99
784F59S603770,CC1,-55.83,299.64,-51.59,498.63
784F59S603770,CC2,-49.4,300.68,-47.72,506.96
784F59S603770,CC3,-43.26,298.31,-42.38,511.43
784F59S603770,CC4,-40.18,298.13,-38.17,511.05
784F59S603770,CC5,-39.24,294.14,-38.6,509.41
784F59S603770,CC6,-36.55,301.22,-34.04,515.03
784F59S603770,CC7,-30.33,296,-29.51,516.03
784F59S603770,CC8,-26.12,298.58,-24.38,516.29
784F59S603770,CC9,-21.12,297.84,-19.79,525.14
784F59S603770,CC11,-10.48,297.28,-11.28,513.49
784F59S603770,CC12,-3.9,296.09,-4.19,512.05
784F59S603770,CC14,4.11,296.7,3.86,517.98
784F59S603770,CC15,8.66,296.93,8.82,525.23
784F59S603770,CC16,17.26,294.87,13.32,517.42
784F59S603770,CC18,14.99,297.69,15.66,513.14
784F59S603770,CC19,14.01,297.1,15.32,519.64
784F59S603770,CC20,15.71,297.88,14.24,524.27
784F59S603770,CC22,12.57,294.9,11.98,512.83
784F59S603770,CC23,4.59,300.34,8.42,513.17
784F59S603770,CC24,-0.13,301.66,4.12,513.89
784F59S603770,CC25,-2.34,299.12,-1.99,535.31
784F59S603770,CC27,-7.05,299,-6.23,530.34
784F59S603770,CC28,-6.81,297.28,-10.01,525.77
784F59S603770,CC29,-17.61,305.89,-13.96,526.77
784F59S603770,CC30,-16.06,295.93,-18.65,520.75
784F59S603770,CC31,-22.46,299.19,-22.47,517.82
784F59S603770,CC32,-26.39,298.3,-26.17,512.53
784F59S603770,CC34,-37.44,300.7,-36.46,510.93
784F59S603770,CC35,-39.78,299.89,-40.72,507.18
784F59S603770,CC36,-41.55,295.39,-45.56,514.5
784F59S603770,CC37,-47.86,298.66,-48.73,504.42
784F59S603770,CD3,-56.21,297.95,-53.6,506.25
784F59S603770,CD4,-50.24,297.07,-49.06,504.09
784F59S603770,CD11,-21.77,293.55,-22.98,503.79
784F59S603770,CD12,-11.75,293.49,-15.51,505.19
784F59S603770,CD14,-7.47,294.51,-8.77,510.5
784F59S603770,CD15,-1.81,295.57,-3.29,516.7
784F59S603770,CD16,-0.93,296.89,0.79,513.15
784F59S603770,CD18,8.36,290.48,2.87,508.94
784F59S603770,CD19,2.58,297.82,3.66,516.26
784F59S603770,CD20,6.93,292.41,2.36,516.86
784F59S603770,CD22,-5.88,302.28,0.28,511.2
784F59S603770,CD23,-6.35,301.55,-2.81,508.03
784F59S603770,CD24,-7.39,297.3,-7.39,505.62
784F59S603770,CD25,-11.57,295.69,-13.54,519.88
784F59S603770,CE1,-69.71,298.26,-66.29,487.47
784F59S603770,CE2,-67.32,297.86,-64.28,495.48
784F59S603770,CE3,-64.29,297.48,-59.99,509.55
784F59S603770,CE4,-55.64,295.76,-53.59,501.54
784F59S603770,CE5,-53.28,296.86,-51.26,499.9
784F59S603770,CE6,-49.53,297.16,-47.36,511.66
784F59S603770,CE7,-40.14,292.45,-43.52,501.08
784F59S603770,CE8,-38.93,297.74,-38.35,504.1
784F59S603770,CE9,-35.15,296.27,-34.54,511.08
784F59S603770,CE27,-19.47,299.56,-19.6,517.79
784F59S603770,CE28,-23.88,298.41,-23.08,516.59
784F59S603770,CE29,-26.27,299.03,-26.75,514.51
784F59S603770,CE30,-30.16,297.84,-30.98,511.7
784F59S603770,CE31,-32.25,296.7,-34.41,508.97
784F59S603770,CE32,-37.72,298.75,-38.11,502.33
784F59S603770,CE33,-37.05,294.5,-42.03,500.83
784F59S603770,CE35,-45.79,294.15,-49.9,499.65
784F59S603770,CE36,-51.52,296.23,-53.61,506.42
784F59S603770,CF2,-73.28,293.74,-75.25,486.96
784F59S603770,CF3,-68.94,291.46,-70.8,486.3
784F59S603770,CF4,-62.06,292.01,-64.23,500.91
784F59S603770,CF11,-38.17,295.08,-38.31,512.43
784F59S603770,CF12,-35.82,300.9,-31.14,515.97
784F59S603770,CF14,-22.37,293.3,-24.16,520.37
784F59S603770,CF15,-18.09,297.37,-18,529.75
784F59S603770,CF17,-16.47,299.92,-13.51,524.45
784F59S603770,CF19,-13.61,297.66,-12.12,529.67
784F59S603770,CF20,-17.09,303.45,-12.23,536.34
784F59S603770,CF22,-19.83,300.67,-15.13,519.86
784F59S603770,CF23,-17.59,296.36,-19.48,514.12
784F59S603770,CF25,-28.44,300.17,-25.47,509.45
784F59S603770,CF27,-33.6,296.09,-34.42,505.69
784F59S603770,CF28,-32.24,292.72,-37.99,502.12
784F59S603770,CF29,-38.86,295.52,-41.18,504.91
784F59S603770,CF30,-45.51,299.28,-44.43,501.77
784F59S603770,CF31,-45,296.92,-47.51,500.55
784F59S603770,CF32,-48.64,299.46,-50.7,500.29
784F59S603770,CF34,-51.72,298.06,-52.42,503.11
784F59S603770,CF35,-56.82,300.18,-55.46,504.7
784F59S603770,CF36,-59.29,299.37,-60.37,502.97
784F59S603770,CF37,-61.64,297.5,-63.79,502.24
784F59S603770,CG1,-87.01,295.88,-85.67,482.31
784F59S603770,CG2,-85.44,296.46,-82.26,489.46
784F59S603770,CG3,-78.7,294.59,-79.18,491.7
784F59S603770,CG4,-78.98,303.78,-73.75,489.87
784F59S603770,CG5,-65.77,293.65,-66.53,495.1
784F59S603770,CG6,-61.09,292.91,-62.33,495.96
784F59S603770,CG7,-56.43,292.68,-58.01,492.6
784F59S603770,CG8,-51.53,293.91,-53.91,506.89
784F59S603770,CG9,-48.16,292.62,-50.29,500.73
784F59S603770,CG11,-49.27,294.76,-48.67,507.07
784F59S603770,CG12,-43.32,299.14,-42.65,511.17
784F59S603770,CG14,-36.79,296.78,-35.56,516.17
784F59S603770,CG15,-31.96,298.76,-30.67,519.29
784F59S603770,CG17,-25.66,298.73,-26.14,518.96
